image_id,x,y,width,height
1362,42,118,247,298
1363,103,91,132,287
1364,158,42,175,390
1365,82,18,233,268
1366,31,54,424,176
1367,17,111,430,174
1368,196,21,191,160
1369,94,21,232,395
1370,58,245,112,179
1371,162,47,256,312
1372,175,37,179,291
1373,125,80,186,338
1374,39,66,392,173
1375,6,82,305,364
1376,107,59,321,147
1377,161,157,188,123
1378,56,86,202,144
1379,172,41,118,263
1380,138,91,285,200
1381,88,137,126,241
1382,45,180,269,249
1383,86,55,263,409
1384,10,35,307,172
1385,176,90,110,121
1386,185,71,166,258
1387,118,122,282,252
1388,61,51,229,343
1389,109,149,330,172
1390,63,81,131,233
1391,10,57,307,273
1392,86,64,179,359
1393,98,58,202,311
1394,156,34,177,290
1395,47,132,278,122
1396,13,24,260,364
1397,192,51,137,318
1398,166,55,173,318
1399,57,34,275,437
1400,144,87,166,264
1401,63,71,387,263
1402,100,69,326,175
1403,0,38,468,290
1404,79,124,225,262
1405,20,105,370,227
1406,160,42,337,295
1407,90,87,349,198
1408,74,111,297,255
1409,38,49,396,448
1410,52,103,225,319
1411,101,63,165,235
1412,36,71,357,284
1413,126,68,151,405
1414,95,72,280,170
1415,172,113,188,167
1416,25,16,183,151
1417,148,62,323,311
1418,78,89,234,167
1419,29,77,391,256
1420,108,117,223,229
1421,140,70,322,284
1422,50,97,325,224
1423,155,123,212,168
1424,12,73,366,175
1425,41,32,304,233
1426,204,123,128,101
1427,85,77,308,318
1428,70,82,206,100
1429,74,97,338,207
1430,69,73,255,125
1431,175,71,242,406
1432,72,73,249,251
1433,156,45,281,268
1434,202,124,130,162
1435,110,126,283,128
1436,5,25,134,186
1437,132,143,183,273
1438,62,10,100,113
1439,216,62,105,200
1440,49,34,169,121
1441,116,77,220,223
1442,99,113,388,232
1443,93,97,233,165
1444,237,64,244,253
1445,105,72,379,300
1446,87,120,248,131
1447,141,31,237,267
1448,167,122,134,115
1449,114,84,168,202
1450,102,90,150,157
1451,164,165,286,188
1452,213,70,226,195
1453,101,87,194,253
1454,57,81,260,167
1455,33,86,266,332
1456,29,79,439,251
1457,169,52,104,122
1458,79,81,238,324
1459,96,123,300,188
1460,131,73,143,399
1461,101,111,170,256
1462,163,72,187,251
1463,109,160,199,122
1464,48,77,192,414
1465,263,127,116,147
1466,123,67,326,253
1467,101,108,188,160
1468,32,126,433,198
1469,170,131,179,113
1470,174,92,214,189
1471,261,127,174,115
1472,75,126,270,182
1473,46,53,320,275
1474,155,99,190,330
1475,140,42,276,304
1476,119,82,156,139
1477,70,92,234,266
1478,121,18,286,335
1479,174,109,132,194
1480,216,56,217,292
1481,99,91,237,202
1482,254,85,198,162
1483,61,106,334,319
1484,113,176,129,164
1485,2,81,371,227
1486,69,103,396,219
1487,179,128,248,236
1488,128,89,336,208
1489,169,107,214,242
1490,31,88,452,239
1491,38,66,323,316
1492,48,32,316,288
1493,30,36,286,306
1494,11,82,451,262
1495,57,44,233,217
1496,59,32,289,409
1497,94,85,265,315
1498,16,55,139,148
1499,23,66,404,251
1500,60,118,274,187
1501,145,86,244,172
1502,140,84,161,131
1503,49,33,276,216
1504,152,74,152,142
1505,65,56,294,134
1506,24,26,225,149
1507,116,122,192,316
1508,93,64,225,179
1509,96,49,368,287
1510,221,120,118,134
1511,27,88,237,173
1512,50,58,243,261
1513,8,57,343,206
1514,47,63,267,247
1515,139,211,158,202
1516,166,70,205,210
1517,174,102,143,134
1518,120,69,268,189
1519,200,152,176,130
1520,49,45,284,248
1521,106,58,290,175
1522,156,56,225,252
1523,153,134,129,285
1524,156,35,187,299
1525,137,79,124,420
1526,282,54,149,355
1527,95,89,149,342
1528,113,17,130,305
1529,120,82,201,211
1530,243,90,108,211
1531,68,124,140,338
1532,256,135,138,221
1533,82,148,189,256
1534,162,128,202,141
1535,154,85,139,371
1536,81,101,158,351
1537,164,117,167,233
1538,182,30,142,273
1539,41,56,260,341
1540,177,90,140,258
1541,189,73,155,267
1542,102,87,177,175
1543,111,58,152,350
1544,80,59,218,321
1545,93,40,189,410
1546,141,156,139,257
1547,107,135,164,290
1548,108,60,242,378
1549,144,86,139,377
1550,130,135,141,364
1551,66,48,228,436
1552,125,104,116,270
1553,194,60,131,312
1554,185,61,150,393
1555,89,149,189,315
1556,183,52,207,408
1557,145,26,214,468
1558,61,49,232,445
1559,116,65,155,385
1560,42,101,331,185
1561,200,155,119,273
1562,17,40,395,238
1563,142,65,221,256
1564,127,55,112,398
1565,88,26,171,454
1566,147,55,164,433
1567,185,146,257,241
1568,175,72,120,253
1569,131,166,141,242
1570,57,84,165,392
1571,74,97,193,402
1572,142,40,140,204
1573,60,28,190,430
1574,164,93,193,121
1575,96,132,109,261
1576,110,14,122,303
1577,151,84,125,370
1578,153,84,210,401
1579,55,86,188,397
1580,83,60,171,440
1581,161,71,181,372
1582,88,55,275,218
1583,173,124,162,132
1584,33,71,415,413
1585,132,130,342,198
1586,73,40,346,283
1587,180,78,317,168
1588,116,75,319,269
1589,82,26,307,415
1590,2,50,373,313
1591,45,112,372,302
1592,29,136,329,168
1593,44,110,289,335
1594,35,29,360,263
1595,6,18,318,321
1596,37,58,272,233
1597,38,61,450,218
1598,0,99,373,359
1599,12,53,399,268
1600,222,117,156,158
1601,156,70,329,183
1602,2,9,355,485
1603,165,39,157,236
1604,60,118,267,130
1605,19,38,427,333
1606,82,65,351,433
1607,67,71,419,233
1608,75,32,418,354
1609,58,80,422,247
1610,71,106,237,293
1611,78,50,266,186
1612,55,57,339,266
1613,229,106,104,106
1614,186,90,244,314
1615,133,22,294,255
1616,118,101,221,167
1617,133,71,244,218
1618,14,51,462,334
1619,73,87,312,246
1620,51,39,380,264
1621,28,29,441,267
1622,76,101,325,162
1623,109,35,377,276
1624,15,60,437,258
1625,182,56,208,266
1626,70,78,278,239
1627,121,24,364,270
1628,11,45,293,320
1629,26,22,438,297
1630,213,58,191,144
1631,195,111,126,171
1632,62,98,251,192
1633,61,49,362,295
1634,88,32,360,286
1635,65,76,433,203
1636,165,58,290,218
1637,213,56,146,205
1638,101,52,347,276
1639,75,53,333,276
1640,32,23,465,351
1641,93,88,266,189
1642,108,11,305,439
1643,156,99,209,145
1644,179,75,125,199
1645,59,69,295,212
1646,50,113,329,219
1647,83,131,223,219
1648,122,92,172,201
1649,99,120,166,144
1650,165,58,226,205
1651,31,20,260,470
1652,61,77,269,198
1653,122,53,260,348
1654,69,19,178,464
1655,186,89,140,188
1656,105,86,302,202
1657,2,123,486,169
1658,23,37,385,461
1659,117,63,266,175
1660,53,51,342,408
1661,27,79,305,373
1662,118,68,263,355
1663,90,22,391,343
1664,186,121,164,131
1665,120,84,167,153
1666,166,73,175,258
1667,92,9,404,324
1668,79,11,312,322
1669,82,113,210,353
1670,183,112,160,145
1671,76,35,348,278
1672,24,18,456,231
1673,154,166,338,198
1674,41,39,384,190
1675,155,124,291,225
1676,27,81,472,318
1677,148,45,181,244
1678,34,85,376,184
1679,73,97,290,178
1680,54,113,345,252
1681,27,80,276,316
1682,32,113,201,317
1683,192,99,132,232
1684,94,77,308,172
1685,173,81,300,200
1686,146,71,218,219
1687,119,84,268,261
1688,176,57,248,252
1689,72,91,274,165
1690,152,80,290,274
1691,131,163,149,118
1692,135,36,266,338
1693,128,107,226,141
1694,197,109,116,164
1695,0,14,331,483
1696,98,46,249,245
1697,153,103,127,261
1698,26,246,255,148
1699,95,113,401,151
1700,70,95,232,154
1701,123,61,362,244
1702,195,80,149,244
1703,172,151,253,194
1704,184,36,307,303
1705,52,55,431,198
1706,14,49,318,146
1707,18,61,400,259
1708,11,79,434,293
1709,15,14,213,474
1710,37,72,360,288
1711,148,81,126,180
1712,139,90,225,268
1713,95,84,222,198
1714,34,183,170,274
1715,106,90,192,363
1716,181,107,110,129
1717,107,85,209,406
1718,6,94,384,206
1719,32,132,300,312
1720,14,101,254,376
1721,28,94,313,350
1722,202,93,151,197
1723,197,104,264,233
1724,107,29,211,345
1725,114,76,144,423
1726,172,61,160,189
1727,119,44,121,331
1728,72,70,111,330
1729,31,148,262,226
1730,73,96,242,279
1731,81,139,203,341
1732,109,76,254,187
1733,190,54,208,299
1734,14,65,381,303
1735,16,22,364,266
1736,42,18,179,152
1737,172,43,177,264
1738,64,64,131,349
1739,164,45,178,329
1740,1,33,282,272
1741,10,121,270,315
1742,35,28,334,455
1743,80,55,287,264
1744,73,22,218,233
1745,80,60,140,329
1746,93,148,161,332
1747,209,53,157,240
1748,58,159,162,299
1749,56,58,285,371
1750,62,165,174,291
1751,66,167,248,282
1752,0,6,294,227
1753,25,69,405,305
1754,125,71,206,219
1755,136,93,161,398
1756,161,75,183,164
1757,80,132,195,354
1758,190,132,207,201
1759,109,84,377,133
1760,90,75,340,177
1761,155,59,199,195
1762,22,49,356,264
1763,65,75,133,226
1764,77,96,300,198
1765,156,84,111,191
1766,48,144,386,354
1767,81,48,124,221
1768,6,7,494,323
1769,14,102,369,194
1770,139,30,138,461
1771,84,79,124,326
1772,124,195,171,251
1773,141,87,196,339
1774,146,117,308,188
1775,198,132,135,156
1776,10,25,449,339
1777,107,88,149,400
1778,156,87,180,184
1779,81,135,240,273
1780,167,30,195,334
1781,28,45,467,260
1782,0,103,316,284
1783,19,91,433,294
1784,21,100,255,249
1785,83,163,252,302
1786,132,36,200,283
1787,286,114,100,197
1788,173,62,169,213
1789,68,70,239,253
1790,39,52,188,430
1791,15,14,108,163
1792,46,111,268,149
1793,34,10,149,195
1794,25,33,269,310
1795,52,43,407,283
1796,23,12,298,333
1797,0,29,482,303
1798,102,39,368,394
1799,35,68,164,185
1800,160,94,105,241
1801,77,35,152,348
1802,1,13,132,159
1803,2,128,405,233
1804,56,63,125,270
1805,125,46,120,180
1806,145,57,298,243
1807,208,39,144,284
1808,68,36,202,178
1809,179,92,152,240
1810,17,39,287,268
1811,67,63,265,422
1812,59,39,124,219
1813,137,95,220,322
1814,48,37,196,414
1815,94,69,269,348
1816,94,138,101,118
1817,205,117,160,206
1818,99,109,262,168
1819,117,116,249,328
1820,33,76,370,190
1821,129,45,236,290
1822,88,79,197,377
1823,163,96,249,121
1824,31,83,465,207
1825,166,227,126,104
1826,74,55,146,202
1827,35,37,175,285
1828,76,54,167,411
1829,109,62,177,437
1830,3,17,474,342
1831,75,123,276,145
1832,164,57,162,294
1833,88,153,106,292
1834,115,87,295,178
1835,185,117,139,219
1836,114,97,154,222
1837,120,159,283,135
1838,0,120,397,213
1839,59,113,297,181
1840,88,68,117,128
1841,67,61,423,329
1842,28,53,443,197
1843,71,124,196,327
1844,164,134,198,151
1845,80,114,249,313
1846,124,60,306,263
1847,131,190,207,273
1848,149,67,202,158
1849,120,169,119,238
1850,203,117,147,334
1851,170,94,195,252
1852,216,130,161,160
1853,110,78,164,379
1854,90,47,356,178
1855,31,90,252,382
1856,84,46,274,388
1857,35,88,267,320
1858,82,115,271,193
1859,105,24,219,258
1860,117,74,128,177
1861,71,51,163,435
1862,188,143,140,161
1863,133,68,193,195
1864,98,138,106,274
1865,46,1,316,220
1866,118,71,184,292
1867,104,112,200,157
1868,123,90,188,388
1869,102,176,112,225
1870,65,26,143,439
1871,210,125,112,208
1872,68,86,257,376
1873,168,106,222,266
1874,56,100,146,109
1875,101,142,245,173
1876,146,136,252,261
1877,17,136,336,162
1878,99,97,248,398
1879,27,72,375,205
1880,48,161,161,188
1881,35,67,317,285
1882,178,217,218,204
1883,140,74,278,197
1884,181,53,239,193
1885,113,68,277,360
1886,157,27,171,257
1887,154,37,307,247
1888,39,27,272,265
1889,97,36,361,430
1890,188,144,116,136
1891,214,78,234,185
1892,143,91,266,249
1893,43,50,306,258
1894,40,62,168,140
1895,104,74,372,218
1896,67,72,205,363
1897,4,12,244,241
1898,126,44,342,267
1899,135,52,283,300
1900,38,63,212,126
1901,36,71,386,208
1902,143,13,167,265
1903,137,100,262,362
1904,26,68,360,404
1905,83,69,284,320
1906,76,50,204,235
1907,84,31,183,193
1908,20,40,400,189
1909,64,47,312,145
1910,166,122,272,309
1911,146,76,341,274
1912,3,74,417,275
1913,221,58,191,254
1914,19,26,365,300
1915,79,128,264,108
1916,165,146,255,136
1917,99,36,395,340
1918,113,76,267,205
1919,38,28,284,325
1920,105,53,394,243
1921,80,134,190,121
1922,131,62,347,306
1923,147,93,137,184
1924,70,117,306,201
1925,21,66,430,225
1926,166,94,257,228
1927,52,48,247,426
1928,41,164,236,235
1929,54,137,257,146
1930,201,113,298,154
1931,68,157,298,153
1932,141,106,120,119
1933,221,108,191,130
1934,178,83,174,257
1935,55,63,241,379
1936,102,29,245,270
1937,100,83,396,244
1938,175,103,307,176
1939,76,57,270,278
1940,254,60,204,251
1941,168,34,274,249
1942,113,121,307,269
1943,224,23,275,154
1944,69,24,409,294
1945,75,33,318,361
1946,126,80,191,112
1947,31,66,414,221
1948,24,36,429,243
1949,106,37,145,281
1950,141,97,272,261
1951,1,59,368,279
1952,154,130,189,280
1953,35,113,314,241
1954,59,97,382,183
1955,111,65,169,226
1956,110,165,153,153
1957,1,84,338,291
1958,256,85,215,228
1959,190,47,111,258
1960,48,91,255,194
1961,214,99,233,144
1962,17,62,396,240
1963,67,72,403,249
1964,48,108,297,177
1965,88,32,243,235
1966,1,89,400,244
1967,125,108,172,151
1968,73,75,230,349
1969,71,70,262,234
1970,106,69,259,284
1971,128,57,299,273
1972,103,83,176,185
1973,100,136,281,210
1974,15,95,414,216
1975,56,59,264,216
1976,33,36,323,263
1977,135,253,113,114
1978,158,44,261,295
1979,148,91,351,231
1980,18,147,312,173
1981,150,65,186,220
1982,90,44,368,277
1983,131,43,259,322
1984,232,120,105,131
1985,66,61,183,349
1986,55,104,245,306
1987,49,120,181,102
1988,115,116,141,226
1989,114,48,177,117
1990,129,96,168,215
1991,118,97,177,184
1992,94,119,353,180
1993,116,140,136,331
1994,71,119,374,273
1995,45,38,291,237
1996,45,58,340,262
1997,151,77,148,285
1998,96,134,277,267
1999,175,51,174,278
2000,42,83,374,234
2001,110,19,236,292
2002,67,54,351,388
2003,71,64,161,397
2004,5,126,256,186
2005,6,104,352,330
2006,195,103,225,169
2007,193,91,135,304
2008,24,31,369,316
2009,180,33,260,293
2010,88,124,287,175
2011,56,67,164,389
2012,197,101,207,162
2013,71,57,200,421
2014,69,24,188,462
2015,94,98,256,366
2016,108,145,101,191
2017,50,191,226,171
2018,148,88,229,286
2019,200,73,170,359
2020,107,129,239,252
2021,57,87,333,187
2022,5,20,487,308
2023,51,69,447,260
2024,175,140,112,145
2025,88,80,201,337
2026,73,134,279,256
2027,113,67,156,318
2028,118,57,365,212
2029,58,121,283,249
2030,5,89,408,228
2031,218,157,124,176
2032,44,112,271,250
2033,63,108,303,197
2034,23,43,268,262
2035,24,45,346,290
2036,83,54,182,421
2037,48,83,225,233
2038,206,15,267,154
2039,249,153,239,208
2040,68,111,260,359
2041,195,79,167,378
2042,101,79,205,395
2043,21,72,293,228
2044,49,38,342,434
2045,51,103,237,205
2046,53,17,373,315
2047,56,78,177,395
2048,113,209,136,145
2049,39,41,375,236
2050,123,75,236,181
2051,93,64,201,404
2052,117,139,356,316
2053,199,98,107,145
2054,182,109,136,149
2055,118,117,113,120
2056,193,117,236,182
2057,43,91,424,239
2058,78,193,117,198
2059,130,35,272,271
2060,120,31,263,227
2061,59,113,146,130
2062,195,31,238,178
2063,96,47,192,277
2064,131,41,129,253
2065,162,96,157,217
2066,7,0,396,231
2067,41,41,217,432
2068,155,94,140,223
2069,216,68,187,276
2070,80,90,192,239
2071,166,98,300,324
2072,16,28,176,126
2073,150,78,184,218
2074,44,97,227,190
2075,99,91,286,172
2076,99,48,149,173
2077,88,88,289,144
2078,120,36,123,245
2079,110,44,141,119
2080,52,45,234,431
2081,19,49,459,371
2082,182,45,227,276
2083,90,18,224,444
2084,198,151,193,133
2085,40,87,411,359
2086,99,31,119,213
2087,70,55,286,313
2088,25,134,225,292
2089,135,57,153,283
2090,11,25,122,117
2091,75,131,230,235
2092,224,54,234,247
2093,188,81,152,379
2094,139,51,259,310
2095,65,66,207,392
2096,14,23,432,461
2097,183,35,205,279
2098,49,166,204,222
2099,92,80,247,234
2100,82,82,228,357
2101,75,94,253,178
2102,195,76,149,197
2103,30,118,253,216
2104,126,101,243,208
2105,24,64,466,267
2106,92,18,122,196
2107,113,70,171,336
2108,16,26,225,257
2109,144,24,226,453
2110,143,69,155,150
2111,234,170,219,204
2112,47,66,354,235
2113,221,125,117,108
2114,167,133,185,306
2115,152,79,212,250
2116,63,50,374,302
2117,145,103,323,190
2118,74,100,273,372
2119,72,24,376,459
2120,173,65,232,266
2121,51,129,225,250
2122,127,128,124,331
2123,68,42,354,434
2124,105,117,179,265
2125,49,38,349,410
2126,112,121,374,165
2127,72,82,159,384
2128,94,40,356,277
2129,184,111,134,191
2130,16,46,456,282
2131,203,109,196,138
2132,132,79,257,318
2133,193,188,194,163
2134,109,90,123,176
2135,121,110,240,282
2136,155,52,161,192
2137,124,118,179,213
2138,125,115,153,236
2139,221,186,156,245
2140,30,106,360,290
2141,53,78,174,274
2142,109,101,201,259
2143,154,110,199,179
2144,90,62,278,387
2145,146,35,155,301
2146,107,130,150,208
2147,166,100,317,186
2148,88,85,346,194
2149,21,215,255,191
2150,213,47,215,266
2151,265,113,115,231
2152,39,27,329,448
2153,19,57,337,431
2154,70,92,300,392
2155,272,138,132,130
2156,76,115,212,290
2157,85,81,202,325
2158,12,89,365,318
2159,34,43,329,447
2160,37,44,280,371
2161,35,99,223,345
2162,147,93,160,302
2163,182,80,182,151
2164,78,14,260,485
2165,161,62,121,385
2166,137,97,130,240
2167,115,100,193,245
2168,44,81,282,364
2169,38,108,366,274
2170,55,93,277,196
2171,35,11,350,408
2172,54,84,191,256
2173,66,65,237,350
2174,103,45,245,425
2175,86,129,172,194
2176,93,105,234,301
2177,122,114,145,324
2178,30,123,255,346
2179,193,71,195,306
2180,184,109,123,279
2181,171,122,148,227
2182,37,118,172,151
2183,62,67,259,382
2184,111,139,190,309
2185,130,73,216,369
2186,141,163,112,246
2187,97,143,105,230
2188,161,54,101,200
2189,248,47,160,317
2190,206,147,115,175
2191,151,98,276,221
2192,140,65,323,396
2193,145,107,209,261
2194,169,93,167,317
2195,158,129,147,299
2196,195,110,163,353
2197,113,85,147,226
2198,7,8,275,484
2199,152,91,300,188
2200,184,96,132,234
2201,134,111,186,223
2202,136,58,205,205
2203,179,51,129,229
2204,165,145,169,112
2205,172,86,161,208
2206,70,35,343,272
2207,93,136,231,345
2208,72,54,222,413
2209,69,27,414,418
2210,102,94,221,220
2211,69,94,299,245
2212,4,113,150,157
2213,125,101,191,287
2214,154,52,143,295
2215,221,68,199,289
2216,101,95,193,332
2217,57,85,335,313
2218,132,94,130,271
2219,198,35,120,249
2220,136,108,178,183
2221,100,86,142,349
2222,132,115,229,237
2223,124,151,212,309
2224,161,197,150,154
2225,95,153,256,225
2226,108,65,325,292
2227,16,80,217,259
2228,147,73,187,256
2229,218,129,279,140
2230,98,176,191,144
2231,78,69,305,403
2232,179,32,170,284
2233,91,88,210,280
2234,223,56,216,309
2235,114,86,263,376
2236,112,128,106,253
2237,129,88,101,137
2238,111,66,103,218
2239,25,117,310,273
2240,122,85,150,376
2241,124,101,288,294
2242,38,47,461,285
2243,196,134,163,193
2244,154,84,205,242
2245,139,55,204,244
2246,171,85,131,231
2247,315,118,102,207
2248,92,83,302,227
2249,142,127,164,200
2250,104,133,153,320
2251,121,107,162,236
2252,124,109,267,147
2253,69,56,146,385
2254,156,83,168,241
2255,273,102,122,144
2256,167,77,244,162
2257,137,89,142,280
2258,145,52,161,447
2259,158,103,142,152
2260,171,31,150,283
2261,33,97,223,351
2262,168,181,110,138
2263,199,100,123,181
2264,96,117,182,231
2265,133,127,108,225
2266,40,32,361,345
2267,150,76,226,206
2268,78,112,163,372
2269,35,42,139,238
2270,198,88,299,148
2271,47,44,175,252
2272,101,100,143,272
2273,111,47,102,315
2274,146,65,257,411
2275,263,87,113,306
2276,79,43,329,412
2277,143,93,286,199
2278,156,65,132,243
2279,81,93,146,310
2280,88,37,274,418
2281,59,66,292,260
2282,21,60,312,190
2283,67,93,145,329
2284,112,34,150,390
2285,195,24,200,433
2286,179,128,128,175
2287,134,118,140,240
2288,21,39,186,282
2289,145,123,126,277
2290,97,53,313,210
2291,87,47,310,253
2292,196,71,136,104
2293,269,163,147,153
2294,124,88,369,197
2295,92,81,266,229
2296,242,139,119,189
2297,152,26,285,270
2298,205,50,154,320
2299,113,91,139,316
2300,48,131,256,288
2301,103,103,208,174
2302,137,111,225,118
2303,141,143,189,146
2304,192,68,179,194
2305,173,111,323,210
2306,88,99,387,165
2307,4,44,429,247
2308,102,128,184,282
2309,61,69,187,264
2310,75,85,114,267
2311,184,134,202,133
2312,57,98,303,124
2313,22,97,338,289
2314,193,150,217,112
2315,22,70,437,301
2316,33,90,201,124
2317,52,142,290,129
2318,89,66,305,158
2319,124,177,269,156
2320,60,126,112,100
2321,33,119,244,332
2322,59,125,310,143
2323,85,49,391,221
2324,70,74,403,166
2325,78,41,340,270
2326,139,83,319,139
2327,126,126,343,215
2328,25,73,344,186
2329,140,130,296,149
2330,129,13,344,299
2331,87,105,376,129
2332,113,55,184,184
2333,104,71,333,284
2334,100,87,334,118
2335,111,94,231,239
2336,293,242,124,176
2337,59,124,305,170
2338,151,68,151,196
